Year,Which of the following languages or technologies have you used significantly in the past year?
2013,"Java, SFDC"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, Scala"
2013,"JavaScript, jQuery, Node.js, Objective-C, PHP, SQL"
2013,"Java, Python, SQL"
2013,"Java, JavaScript, PHP, mootools"
2013,"C, C++, JavaScript, Node.js, Objective-C, PHP, Python, SQL"
2013,"Java, Python, SQL"
2013,"Java, JavaScript, SQL"
2013,"C, C++, C#"
2013,"C, C#, Java, JavaScript, jQuery, Node.js, Objective-C, SQL"
2013,"jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, Objective-C, SQL, vb.net"
2013,"Python, APL"
2013,"Objective-C, Python"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"JavaScript, jQuery, Node.js"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"JavaScript, jQuery, Objective-C, Python, SQL"
2013,
2013,"jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL, VB.NET"
2013,
2013,
2013,Java
2013,"C#, JavaScript, jQuery, SQL"
2013,Java
2013,JavaScript
2013,"C++, Python"
2013,Python
2013,
2013,Python
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,"JavaScript, jQuery, Node.js, PHP, SQL"
2013,"C#, JavaScript, jQuery, Python"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Ruby, SQL"
2013,"JavaScript, jQuery, Node.js, Ruby"
2013,"C#, Java, JavaScript, Ruby, SQL"
2013,
2013,"Java, Ruby, Perl"
2013,"C, C++, C#, JavaScript"
2013,"jQuery, Python"
2013,"JavaScript, jQuery, Node.js, Objective-C, Python, Ruby"
2013,"JavaScript, jQuery, CSS"
2013,"JavaScript, jQuery, Node.js, Python"
2013,"Java, JavaScript, jQuery, Objective-C, Python, SQL"
2013,"C, C++, C#, Python"
2013,"Java, JavaScript, jQuery, Node.js"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C++, C#, JavaScript, jQuery, Python, SQL, ABAP"
2013,"C, C++, JavaScript, jQuery, Python, Perl"
2013,"C, C++, Objective-C, Python"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, jQuery, Node.js, Ruby"
2013,"C#, JavaScript, jQuery, Scala"
2013,"C, Objective-C"
2013,C#
2013,
2013,"Java, Python, Scheme"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"JavaScript, PHP, Python"
2013,"C#, jQuery, PHP, SQL"
2013,SQL
2013,"Java, JavaScript, jQuery, Python"
2013,"JavaScript, jQuery, Node.js, Python, SQL"
2013,"JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, Objective-C, Python, SQL"
2013,"C++, C#, SQL"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"Java, JavaScript, Python, SQL, Tcl"
2013,C++
2013,"Java, Python, REXX"
2013,"C, Java, JavaScript, jQuery, Python"
2013,"C, C++, C#, Java, Objective-C, PHP"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, ColdFusion"
2013,"JavaScript, Objective-C, Python, SQL"
2013,"Java, JavaScript, jQuery, Node.js, Objective-C, PHP, SQL"
2013,"Java, JavaScript, jQuery, Objective-C, Python, SQL"
2013,"JavaScript, jQuery, SQL, Smalltalk"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"JavaScript, jQuery, PHP, SQL, ColdFusion"
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, PHP, Python, SQL, Coldfusion"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,
2013,Java
2013,
2013,"C#, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"C#, Java, SQL"
2013,"SQL, QuickMacros"
2013,"JavaScript, jQuery, Python"
2013,
2013,"C#, Java, SQL"
2013,"C++, Python"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C++, Java, JavaScript, jQuery, Python, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, PHP, Ruby, SQL"
2013,"JavaScript, jQuery, SQL, ColdFusion"
2013,"C#, JavaScript, jQuery, SQL, ASP.NET, Entity Framework"
2013,"C, Java, JavaScript, SQL"
2013,"Java, JavaScript"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"Python, SQL, OpenCL"
2013,"C#, Java, SQL"
2013,
2013,"Ruby, R"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,Java
2013,"Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"Java, jQuery, SQL, Scala, OSGi"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,
2013,"R, Perl"
2013,"C++, C#, Java, VB.NET"
2013,Java
2013,C
2013,"C++, C#, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, jQuery, PHP, Ruby, SQL"
2013,"C++, Java, JavaScript, jQuery, PHP, Python"
2013,"C#, JavaScript, jQuery, Node.js, Objective-C, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,Erlang
2013,"C#, SQL"
2013,
2013,"JavaScript, jQuery, PHP, MySQL"
2013,"C, Java, Objective-C, Ruby"
2013,"C, C++"
2013,"C, C++, C#, Java, Python, SQL"
2013,PHP
2013,"C#, SQL"
2013,"Java, jQuery, Python, SQL, Perl"
2013,"C, Objective-C"
2013,"C#, JavaScript, SQL, dojo"
2013,"C#, JavaScript, Python, SQL"
2013,
2013,"C++, C#"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, Node.js"
2013,"JavaScript, Node.js"
2013,"Java, JavaScript, PHP, Python, SQL"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,
2013,"JavaScript, jQuery, PHP"
2013,"Java, Python, SQL"
2013,"JavaScript, jQuery"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C, C++"
2013,"Java, JavaScript, Python"
2013,"C, C++"
2013,
2013,"C#, SQL"
2013,"JavaScript, Python, Ruby"
2013,"JavaScript, jQuery, PHP"
2013,"C#, jQuery, SQL"
2013,Java
2013,"C, C#, Java, JavaScript, Python, SQL"
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,
2013,"JavaScript, jQuery, Node.js, Python"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"C, C++, Java, JavaScript, jQuery, PHP, Python, Ruby"
2013,"Java, JavaScript, jQuery, SQL, Grails"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, C++, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, JSF, PrimeFaces"
2013,"PHP, Delphi"
2013,"Java, JavaScript, jQuery, Python, Ruby, SQL"
2013,"C#, JavaScript, jQuery, Objective-C, Python, SQL"
2013,"C, Haskell, Bourne shell, rc"
2013,"C#, jQuery, SQL"
2013,"C#, JavaScript, jQuery, Node.js, PHP, Python, Ruby, SQL"
2013,"C, C++"
2013,Java
2013,"JavaScript, jQuery, Ruby, SQL"
2013,
2013,"Java, JavaScript, jQuery, Python, Ruby, SQL"
2013,"C, C++, C#"
2013,"C#, JavaScript, jQuery, SQL, Powershell"
2013,"C, make, awk"
2013,"C#, Java"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,
2013,
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, Python"
2013,"C, Python"
2013,"C#, JavaScript, jQuery"
2013,"C++, JavaScript, jQuery, Objective-C, PHP, Python, SQL"
2013,"C#, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, Node.js, Objective-C, PHP, Python, Ruby, SQL, Erlang, Lua, OCaml, Haskell"
2013,"C, JavaScript, jQuery, Node.js, PHP, Python, Ruby, SQL"
2013,
2013,"Java, JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, SQL"
2013,
2013,
2013,"JavaScript, jQuery, PHP, Ruby, SQL, Ruby on Rails"
2013,
2013,
2013,
2013,
2013,
2013,Java
2013,"Java, jQuery, Node.js, PHP, SQL"
2013,"Java, JavaScript, jQuery"
2013,"C++, C#, Java, JavaScript, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, C#, Java, JavaScript, Python, SQL"
2013,Objective-C
2013,"C#, jQuery, SQL"
2013,"C, Java, JavaScript, jQuery, PHP, SQL"
2013,"C++, C#, JavaScript, SQL"
2013,"C++, C#"
2013,"C++, PHP, SQL"
2013,"C#, SQL"
2013,"C#, Java, jQuery, PHP"
2013,"Java, Objective-C"
2013,"C++, Python"
2013,
2013,
2013,"C, C++, C#, Java, JavaScript, jQuery, PHP, SQL, Matlab, HTML"
2013,"Objective-C, SQL"
2013,"Java, JavaScript, jQuery"
2013,"C++, C#"
2013,"C, JavaScript, Objective-C"
2013,"JavaScript, jQuery, PHP"
2013,"C#, jQuery, Node.js, Ruby, SQL"
2013,"C#, JavaScript, jQuery, SQL, coffeescript, LESS"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, Java, Python"
2013,
2013,"jQuery, Ruby"
2013,"C#, JavaScript, jQuery, Python, Ruby, SQL"
2013,
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, Node.js, PHP, Ruby, SQL, redis, memcached"
2013,
2013,"C#, Java"
2013,"JavaScript, jQuery, Objective-C, PHP"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C, Java, Python, go"
2013,"C#, jQuery, SQL"
2013,"C++, Java, PHP, Python, SQL"
2013,"JavaScript, jQuery, Node.js, PHP, SQL"
2013,"C++, JavaScript, jQuery, Python, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, jQuery, Objective-C"
2013,"Java, JavaScript, Objective-C"
2013,"JavaScript, jQuery, PHP, SQL, html, css"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, C#, JavaScript, jQuery, SQL"
2013,"C, C++, JavaScript, jQuery, PHP, SQL"
2013,"PHP, Python, Bash"
2013,VB.NET
2013,"Java, Python"
2013,C#
2013,
2013,"C#, JavaScript, jQuery, Node.js, PHP, SQL, Actionscript"
2013,"C++, JavaScript, jQuery, Python, PL/SQL"
2013,
2013,"C++, Python"
2013,
2013,
2013,
2013,"C, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,Java
2013,"JavaScript, jQuery, PHP"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"C, C++, JavaScript, jQuery, Objective-C, PHP, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, Python"
2013,"Objective-C, Ruby"
2013,"Java, JavaScript, SQL"
2013,PHP
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,Objective-C
2013,"JavaScript, jQuery, Python, SQL, Ember.js"
2013,
2013,JavaScript
2013,"JavaScript, PHP, SQL"
2013,"JavaScript, jQuery, PHP"
2013,"C#, Java, JavaScript, jQuery, Objective-C, PHP, Ruby, SQL, Common LISP"
2013,"jQuery, PHP"
2013,"Java, jQuery"
2013,"C, C++, lisp"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C, Java, JavaScript, Python, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, PHP, SQL"
2013,"C, C++, Java"
2013,
2013,"C++, JavaScript, PHP"
2013,
2013,
2013,"Java, JavaScript, jQuery, knockout.js"
2013,"C#, SQL, PowerShell"
2013,
2013,"jQuery, Objective-C, Ruby, SQL"
2013,"SQL, pascal"
2013,"C#, JavaScript"
2013,
2013,"C, C++, Java, JavaScript, PHP, Python"
2013,Objective-C
2013,"C++, C#, Java, JavaScript, Objective-C"
2013,
2013,"C#, JavaScript, jQuery"
2013,"JavaScript, PHP"
2013,"C#, JavaScript, jQuery, SQL, VB.Net"
2013,SQL
2013,
2013,"Java, JavaScript, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery"
2013,Java
2013,"JavaScript, jQuery, SQL, VB6"
2013,"C, Objective-C"
2013,"C#, JavaScript, jQuery, SQL"
2013,"jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, Objective-C"
2013,"C#, SQL"
2013,"C, C++, JavaScript, Objective-C, Python, Clojure, Urbiscript, MongoDB"
2013,"Java, JavaScript"
2013,"Java, JavaScript, SQL, zk"
2013,
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,"JavaScript, jQuery, Common Lisp"
2013,
2013,
2013,"Java, Python"
2013,"C, Java, PHP, Python, Ruby, SQL"
2013,"Java, jQuery, JSF"
2013,
2013,"C, C++, Java, jQuery, PHP"
2013,"C, C++, C#"
2013,"C, C++, Objective-C"
2013,
2013,
2013,"C, C++, Java, JavaScript, Node.js, Python"
2013,Java
2013,"C#, JavaScript, jQuery, SQL, VB.NET"
2013,"C++, Java, JavaScript, jQuery, PHP, SQL, JavaFX"
2013,"JavaScript, jQuery, Ruby"
2013,
2013,"C#, Objective-C, SQL"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"C++, Java"
2013,"C, Objective-C, Python"
2013,"C, C++, C#, Python"
2013,
2013,"Python, SQL"
2013,"JavaScript, jQuery, Python, Ruby"
2013,"C++, Java, JavaScript, jQuery, Ruby, SQL"
2013,"C, C#, SQL"
2013,"Python, SQL"
2013,"JavaScript, jQuery, PHP, SQL, HTML"
2013,"Java, JavaScript, PHP, Python, Ruby, SQL"
2013,"C#, Java, SQL"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, JavaScript, jQuery, Python, bash shell scripting"
2013,"C#, Java, SQL"
2013,"JavaScript, Node.js, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, Java, Objective-C, GLSL, MEL, Perl, Matlab"
2013,Ruby
2013,"C#, Java, JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, Objective-C, Python, Ruby, SQL"
2013,"C#, JavaScript, jQuery"
2013,Python
2013,"C, Java"
2013,"Java, JavaScript, SQL"
2013,"C#, JavaScript, Objective-C, PHP, SQL, html, asp"
2013,"JavaScript, jQuery, Node.js, PHP, Mongodb"
2013,"C, JavaScript, jQuery, PHP, SQL"
2013,"C, Java"
2013,"C++, PHP, SQL"
2013,"Java, JavaScript, SQL, YUI"
2013,"C#, jQuery, SQL"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,Java
2013,"Java, JavaScript, Objective-C, Python, Groovy"
2013,"JavaScript, jQuery, Python, SQL"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"C, C++, C#"
2013,"JavaScript, jQuery"
2013,"C#, Java, JavaScript, SQL"
2013,"C, C++, Java, JavaScript, PHP, SQL"
2013,"C++, C#, JavaScript, jQuery, PHP, Python"
2013,"C++, Java"
2013,"C, C++, C#, Objective-C"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, SQL, VB.NET"
2013,"C++, C#, JavaScript, Python"
2013,"C, Java, jQuery, PHP, SQL"
2013,
2013,
2013,"C, C++, Java, JavaScript, jQuery, Node.js, Objective-C, Python"
2013,"C#, SQL"
2013,
2013,"C, Java, Python, SQL"
2013,"C, Java, JavaScript, PHP, SQL"
2013,
2013,
2013,"C#, JavaScript, SQL"
2013,"C++, Python, SQL, MATLAB"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, Node.js, Python"
2013,"C++, Java, JavaScript"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C++, C#, JavaScript, jQuery, Node.js, SQL, silverlight"
2013,
2013,
2013,
2013,"Java, Objective-C, Ruby"
2013,
2013,Objective-C
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, SQL"
2013,"JavaScript, jQuery, Objective-C, Ruby, SQL"
2013,
2013,
2013,
2013,
2013,"C, Java, JavaScript, PHP"
2013,"C#, JavaScript, jQuery, PHP, SQL, ColdFusion, Classic ASP, VBScript, Perl"
2013,"C#, SQL, Perl"
2013,"C, C++, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, Objective-C, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, Java, JavaScript, jQuery, PHP, Ruby, SQL"
2013,"Python, LabVIEW, hardware"
2013,"Java, Python"
2013,
2013,"C#, Java"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"C, C++, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Java, jQuery, SQL"
2013,"Python, SQL"
2013,"C#, JavaScript, SQL"
2013,"C, C++, Java, PHP, SQL"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"R, Matlab"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Objective-C"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,
2013,"Java, jQuery, SQL"
2013,Java
2013,C#
2013,
2013,"C++, C#"
2013,Objective-C
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"C++, C#, x86 assembler"
2013,"C, C#, Java, PHP, SQL"
2013,"JavaScript, Python"
2013,"C#, Java, JavaScript, jQuery, PHP, Python, Ruby, SQL, Scala"
2013,
2013,"C, JavaScript, Python"
2013,"C, Java, Objective-C, Ruby"
2013,"C#, JavaScript, jQuery, PHP, Ruby, SQL"
2013,"C, C++, Java, Python, Assembly"
2013,C#
2013,"Java, JavaScript, Python, SQL"
2013,"C, C++, Java, JavaScript, jQuery, Node.js, Objective-C"
2013,
2013,"C#, Ruby, SQL, Haskell"
2013,"C, C#, JavaScript, jQuery, SQL, Powershell, SSIS"
2013,
2013,"C, C++, JavaScript, Objective-C, Python"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"C#, JavaScript, jQuery, Node.js, Ruby, SQL"
2013,"JavaScript, jQuery, SQL, VB.NET"
2013,"C, C++, Python"
2013,
2013,"C#, JavaScript, jQuery, Objective-C, SQL"
2013,"C, JavaScript, jQuery, PHP, Python, SQL"
2013,"C, Java, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, C++, Java, Python"
2013,"C#, SQL"
2013,"C++, Java, SQL, Common-Lisp"
2013,
2013,"C#, Java, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, C#, JavaScript, jQuery"
2013,"C#, Java, JavaScript, jQuery, PHP"
2013,"SQL, VBA, R"
2013,
2013,
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"C#, Java, Delphi"
2013,"C, C++, C#, Java, jQuery, SQL"
2013,"C#, Java, JavaScript, Python, Ruby, SQL"
2013,R
2013,"Objective-C, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Java, Objective-C, SQL"
2013,"JavaScript, jQuery, Python"
2013,"JavaScript, Ruby"
2013,"C, Java, JavaScript, jQuery, Ruby, SQL"
2013,
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,C#
2013,"Java, JavaScript, SQL"
2013,"C, C++, JavaScript, jQuery, PHP, SQL"
2013,"Java, SQL"
2013,"C, Java, Objective-C, SQL"
2013,"Java, JavaScript, vxml"
2013,"C, JavaScript, Python, SQL"
2013,"C#, SQL"
2013,"C, C++, Java, Python, Ruby, SQL, perl"
2013,"C, C++, C#, Objective-C"
2013,"C#, Java, Objective-C"
2013,"C++, C#, jQuery, Objective-C, Python"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, JavaScript, Python, SQL"
2013,"C#, JavaScript, jQuery, Objective-C, SQL"
2013,"Java, Python, SQL, OpenERP"
2013,"C, C++, C#, Java, JavaScript, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,
2013,
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"Java, JavaScript, Python, SQL"
2013,"C, C++, C#, Java, JavaScript"
2013,"C, C++, C#, Java, JavaScript, jQuery, Backbone.js"
2013,"Java, PHP, SQL"
2013,"JavaScript, jQuery, Objective-C, PHP, HTML"
2013,"Java, JavaScript, jQuery, SQL"
2013,
2013,"C, C++, Objective-C"
2013,
2013,"C#, JavaScript, jQuery, Node.js, PHP, SQL"
2013,"C++, JavaScript, Objective-C"
2013,"C, C++, C#, Java, Python, SQL"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"C++, Objective-C"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C, C++, Java, JavaScript, jQuery, PHP, Python, SQL"
2013,Objective-C
2013,
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C++, Java, SQL, Delphi (Pascal)"
2013,"C, C++, Java"
2013,"Java, JavaScript, jQuery, SQL"
2013,"C#, SQL, vbs, pml"
2013,
2013,"C, C++, Python"
2013,"C, C++, JavaScript, jQuery, Objective-C, PHP, titanium"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C++, C#, Java"
2013,"Java, JavaScript, jQuery, Node.js, PHP, Python, Ruby"
2013,
2013,Java
2013,"JavaScript, Lotus Notes"
2013,
2013,"C#, JavaScript, jQuery"
2013,"C, C++, Java, Python"
2013,"Java, JavaScript, jQuery, PHP, SQL, PERL"
2013,"C, C++, Java, Objective-C"
2013,
2013,
2013,"Java, PHP, Python"
2013,"jQuery, PHP, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, Java, JavaScript, Python"
2013,"PHP, Python"
2013,"JavaScript, jQuery, PHP"
2013,"C#, jQuery"
2013,"C, C++, C#, JavaScript, jQuery, SQL, vb6"
2013,"JavaScript, jQuery, Python"
2013,
2013,"C, C++, C#, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C++, Java, JavaScript, Objective-C, Ruby"
2013,"C, C++"
2013,"Java, SQL"
2013,"C++, PHP, Python, shell script"
2013,"C#, JavaScript, jQuery, SQL, css"
2013,
2013,"PHP, SQL"
2013,"C++, JavaScript, jQuery, PHP, SQL, flash air"
2013,"Java, JavaScript, jQuery, SQL"
2013,"C, C++, C#, Java, Objective-C, SQL, Turbo Pascal"
2013,Java
2013,Objective-C
2013,
2013,"C#, SQL"
2013,
2013,"C#, JavaScript, SQL"
2013,"Java, jQuery"
2013,C#
2013,"Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, C++, Java, JavaScript, jQuery, PHP, Python, SQL, neo4j"
2013,"C++, Python, LaTeX"
2013,"C#, PHP"
2013,"Java, Objective-C, SQL"
2013,"C, C++, Java, shell script"
2013,"C++, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP"
2013,"Java, JavaScript, SQL"
2013,
2013,
2013,"C#, JavaScript, SQL"
2013,"Java, jQuery"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"JavaScript, jQuery"
2013,
2013,"Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Ruby, CoffeeScript"
2013,vb
2013,"C#, Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"Python, SQL"
2013,"C, C#"
2013,"C, C++, Java"
2013,C#
2013,"Java, JavaScript, SQL"
2013,"JavaScript, jQuery, PHP, SQL, asp, Visual Basic (for MS Access)"
2013,Java
2013,"Java, jQuery, PHP"
2013,"C, C++, C#, Java, JavaScript, jQuery, Node.js, Objective-C, PHP, Python"
2013,PHP
2013,
2013,"C, C++, Python"
2013,"C, C++, C#, Python"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"Java, JavaScript, jQuery, Node.js, Objective-C"
2013,"C++, Java, Scala"
2013,"C, C++, Fortran"
2013,
2013,
2013,
2013,
2013,"C++, C#"
2013,
2013,"JavaScript, jQuery, Objective-C, PHP, Python, SQL"
2013,Java
2013,"Java, JavaScript"
2013,
2013,"C, C++, C#, Java, JavaScript, jQuery, Objective-C, Python"
2013,"Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, Objective-C, Ruby"
2013,"C#, Java, jQuery, SQL"
2013,
2013,"C#, JavaScript, Node.js, Python, Ruby, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,Java
2013,
2013,"Java, JavaScript, PHP, Go"
2013,
2013,bash
2013,"Java, Python, SML"
2013,"JavaScript, jQuery, Node.js, PHP"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, Java, JavaScript, jQuery, Python, SQL, Perl"
2013,Java
2013,"C++, JavaScript, jQuery, PHP, SQL, HTML, CSS, d3.js"
2013,
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"C#, SQL"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"JavaScript, jQuery, SQL, VB.NET"
2013,"JavaScript, jQuery, Python, SQL, SAS"
2013,Ruby
2013,"Java, SQL"
2013,"JavaScript, Python"
2013,"JavaScript, Ruby"
2013,"C, C++, C#, Java"
2013,"Java, JavaScript, jQuery, Node.js"
2013,"C#, JavaScript, delphi"
2013,"C#, Java, JavaScript, jQuery, Python"
2013,"Java, SQL"
2013,"C, Python"
2013,"C, C++, Node.js, Delphi"
2013,"C#, Java, JavaScript"
2013,"Objective-C, Python, SQL"
2013,"C#, JavaScript, jQuery, VB.Net; VB6;"
2013,
2013,C++
2013,"C#, ABAP"
2013,"C#, JavaScript, jQuery, Objective-C, PHP, SQL, VB.NET, ASPX"
2013,"C, C++, Objective-C, Python, Assembly, HTML/CSS"
2013,
2013,
2013,
2013,"C#, jQuery, SQL"
2013,"Java, JavaScript"
2013,"C, C++, Java, JavaScript, jQuery, Python"
2013,"C#, JavaScript, jQuery"
2013,"JavaScript, jQuery, Node.js"
2013,"Java, JavaScript"
2013,Java
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, Java, JavaScript, jQuery, Objective-C"
2013,"C#, Java, JavaScript, jQuery, Objective-C"
2013,"C, C++"
2013,
2013,"C++, JavaScript, jQuery, PHP"
2013,"C#, Java"
2013,
2013,"C#, SQL"
2013,
2013,Objective-C
2013,"C#, JavaScript, SQL"
2013,"C++, C#, JavaScript, jQuery, SQL"
2013,Objective-C
2013,"Java, JavaScript, jQuery"
2013,"C, C++, C#, JavaScript, jQuery, Node.js"
2013,"C, Java, JavaScript, Python, R"
2013,"C, C++, Java, JavaScript, PHP, Python"
2013,
2013,"C#, JavaScript, jQuery, SQL"
