Year,Which languages are you proficient in?
2012,"Java, JavaScript, CSS, Objective-C, SQL"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, SQL"
2012,"Java, JavaScript"
2012,Java
2012,Java
2012,
2012,"JavaScript, SQL, C#"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5, Redis, Node.js"
2012,
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, C++, C, ActionScript 3"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,
2012,"Java, JavaScript"
2012,"C++, C, Perl"
2012,
2012,"Objective-C, C#, C++"
2012,"Java, SQL, C#"
2012,"Java, PHP, SQL, C++, android"
2012,
2012,
2012,"JavaScript, SQL, C#"
2012,
2012,"Java, SQL, C#, C++"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, Perl, HTML5"
2012,Java
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,"Java, SQL, C"
2012,"JavaScript, PHP, SQL, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C#, C++, C, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C, HTML5"
2012,"Java, SQL, C"
2012,
2012,Java
2012,"CSS, SQL, C#, Perl"
2012,"CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"PHP, SQL"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, C#"
2012,C#
2012,"JavaScript, PHP, Ruby, SQL"
2012,"JavaScript, Ruby, SQL"
2012,"CSS, PHP, SQL, C#, C++"
2012,Java
2012,"Java, android"
2012,"Objective-C, C++, C"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, SQL, C"
2012,"JavaScript, CSS, PHP, C#, HTML5"
2012,C#
2012,"SQL, C#"
2012,"Java, Objective-C, SQL"
2012,C#
2012,"JavaScript, CSS, PHP, SQL, C, HTML5"
2012,
2012,"JavaScript, Python, C++, C"
2012,
2012,Java
2012,
2012,"Java, JavaScript, Python, Objective-C, C++, C"
2012,"CSS, PHP, Objective-C, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, SQL"
2012,
2012,"Java, JavaScript"
2012,"JavaScript, CSS, PHP, Python, Ruby, SQL, C, Perl, HTML5"
2012,"JavaScript, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C"
2012,Java
2012,
2012,"JavaScript, Ruby, SQL, C#, C++"
2012,"JavaScript, CSS, PHP, SQL, C++, R, LaTeX"
2012,"Java, SQL"
2012,"SQL, C#"
2012,"JavaScript, Python, SQL, C++, C"
2012,"Java, Objective-C, C"
2012,"JavaScript, CSS, PHP, Python, C++, C, HTML5, NASM"
2012,"Java, JavaScript, CSS, Python, SQL"
2012,"JavaScript, CSS, PHP, Python, HTML5"
2012,
2012,
2012,
2012,"SQL, C++, C, Perl, VB.NET"
2012,"Java, JavaScript, Python, Ruby, SQL, C++, C"
2012,"Java, JavaScript, PHP, Python, Objective-C"
2012,"JavaScript, CSS, PHP, Python, Objective-C, SQL, C++, HTML5"
2012,
2012,"Python, C"
2012,"Java, Python, C#"
2012,"Objective-C, Ruby"
2012,"Java, SQL, C#, C++, C, Action Script (Flex dev)"
2012,"Java, SQL, Perl, Bash"
2012,"JavaScript, Python, C#, C"
2012,"Java, JavaScript"
2012,Java
2012,"Java, CSS, SQL, C#, HTML5"
2012,"Java, CSS, PHP, SQL, C++, Perl"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++"
2012,"PHP, Perl"
2012,"Java, JavaScript, CSS, Python, Objective-C, SQL, C#"
2012,"Java, C#, C++, C"
2012,"Java, JavaScript, PHP, SQL, C#"
2012,C++
2012,
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"C#, Delphi"
2012,"Python, SQL, C, HTML5, Omnis Studio"
2012,
2012,"Java, JavaScript, Python, Objective-C, SQL, C#"
2012,"Java, JavaScript, Python, SQL, C#, C++, C"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,"Python, C++, C"
2012,"Java, Objective-C, C#"
2012,"Java, JavaScript, C, Perl"
2012,"JavaScript, CSS, PHP, Ruby, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"PHP, C++, C"
2012,"JavaScript, CSS, PHP, Objective-C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, HTML5"
2012,"SQL, C#"
2012,"Java, CSS, PHP, SQL, C#"
2012,"JavaScript, CSS, Python, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"Python, C++"
2012,"CSS, PHP, Python, SQL, Perl"
2012,"Ruby, C++"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C, Perl, HTML5"
2012,"Java, SQL, C, scala r"
2012,"JavaScript, CSS, C++, HTML5, Actionscript"
2012,"SQL, HTML5, CFML"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, Ruby, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C#, C++, C, Perl"
2012,"JavaScript, CSS, PHP, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, xhtml"
2012,Java
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, C#, C++, C, Perl, HTML5"
2012,"SQL, C#, C"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,Java
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,Java
2012,"JavaScript, PHP, C"
2012,"Java, JavaScript, CSS, HTML5"
2012,"Objective-C, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C"
2012,"Python, C++, C, scala, haskell"
2012,"Java, Objective-C, C#"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C#, HTML5"
2012,C++
2012,"JavaScript, SQL, C#"
2012,"JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#, C, HTML5"
2012,"JavaScript, PHP, SQL"
2012,"Java, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, actionscript"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Python, Objective-C, C++, C, HTML5, Assembler (ARM)"
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, CSS, PHP, Python, Ruby, HTML5"
2012,"Java, JavaScript, CSS, Python, Objective-C, SQL, C++, C, HTML5"
2012,"Java, SQL"
2012,"CSS, PHP, Python, SQL, C++"
2012,"Java, SQL"
2012,"Objective-C, C++, C"
2012,
2012,"Java, C#, C++, C, x86 assembly"
2012,"Java, Objective-C, Ruby"
2012,"PHP, C++, lua"
2012,"CSS, PHP, SQL, C#, HTML5, shell"
2012,"Java, JavaScript, CSS, Ruby, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, Lua"
2012,"Java, Ruby, C++, C, Perl"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"C++, C"
2012,"Objective-C, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,"JavaScript, SQL, C#, C++, HTML5"
2012,Java
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, C#, C++, C, Perl, HTML5, Erlang, Object Pascal, Scheme, Common Lisp, HTML4 ;-)"
2012,"Java, Python, SQL, C++, C"
2012,
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C++"
2012,"Java, PHP, SQL, C++, C, Perl"
2012,"JavaScript, CSS, Python, Ruby, HTML5"
2012,
2012,"Java, JavaScript, Objective-C, SQL, C++, C"
2012,"JavaScript, CSS, PHP, Objective-C, Ruby, SQL, C#, HTML5"
2012,
2012,"SQL, C, Perl"
2012,"Java, C#, C++, HTML5"
2012,"JavaScript, CSS, C#, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"CSS, PHP, C#, HTML5, Visual Basic, ASP"
2012,C#
2012,Objective-C
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"CSS, HTML5, Smalltalk"
2012,"Java, JavaScript, Python, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"JavaScript, SQL, VB.NET"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C++, C, HTML5, Bash"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, Perl, HTML5"
2012,"JavaScript, SQL, C#"
2012,
2012,"Java, SQL, C#, C++, C"
2012,MATLAB
2012,"CSS, PHP, Python, SQL, HTML5"
2012,"JavaScript, Python, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, tcl/tk"
2012,"Java, Python, C++, C"
2012,
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"SQL, C#, C++, C, Delphi"
2012,"JavaScript, CSS, Objective-C, SQL, C#, HTML5"
2012,"Java, CSS"
2012,"Java, JavaScript, HTML5"
2012,"Java, JavaScript, CSS"
2012,"JavaScript, CSS, SQL, C++, DELPHI"
2012,"JavaScript, CSS, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, C#, C++, C"
2012,"Java, JavaScript, CSS, groovy"
2012,C#
2012,"C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, Perl, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,
2012,"JavaScript, CSS, SQL, C#, C, HTML5"
2012,"Java, Python, C++"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,
2012,"JavaScript, PHP, SQL, C++, C, Perl"
2012,"SQL, C#"
2012,Python
2012,"Java, JavaScript, CSS, SQL, C#, C++"
2012,"JavaScript, SQL, C#, ActionScript3"
2012,
2012,
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,"JavaScript, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5, Lua, Go"
2012,"JavaScript, CSS, PHP"
2012,"SQL, C#, C++"
2012,"Java, C"
2012,"C++, C"
2012,
2012,"PHP, C#, C++, C"
2012,"Java, JavaScript, CSS, Perl"
2012,"Java, Python, SQL, C#"
2012,"Java, C++, C, Lua"
2012,"CSS, PHP, SQL"
2012,"Java, JavaScript, CSS, Python, SQL"
2012,"SQL, C++"
2012,"CSS, SQL, C#"
2012,
2012,
2012,"SQL, C#, C++"
2012,"Java, SQL, C#, C++, C"
2012,"JavaScript, Python, C#, C, HTML5"
2012,"SQL, C#"
2012,"Java, JavaScript, SQL, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"C++, C"
2012,"JavaScript, PHP, Python, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, C#, HTML5"
2012,
2012,
2012,"JavaScript, CSS, PHP, Ruby, SQL, Perl, HTML5"
2012,"JavaScript, PHP, Python, Objective-C, HTML5"
2012,
2012,"Objective-C, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, Go"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5, AS2, AS3"
2012,"Java, JavaScript, CSS, Python, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, HTML5"
2012,"SQL, R"
2012,"JavaScript, PHP"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,"C#, C++"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, Ruby, HTML5"
2012,
2012,"Java, JavaScript, CSS, Python, C++, C, HTML5"
2012,"Java, JavaScript, Objective-C, Ruby, SQL"
2012,"Java, JavaScript, Ruby"
2012,"JavaScript, CSS, Python, C++, C, HTML5"
2012,"JavaScript, C#"
2012,
2012,Java
2012,"Java, C"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, Ruby, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL"
2012,"Java, Objective-C, SQL, C"
2012,
2012,"VBA, R"
2012,"Java, JavaScript, PHP, SQL, C#, C++, C, Perl"
2012,"Python, SQL, R"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, SQL, C"
2012,"Java, Python, C"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"JavaScript, SQL, C#"
2012,"CSS, PHP, SQL, HTML5"
2012,Python
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, Python, SQL, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, F#"
2012,"JavaScript, PHP, Python, Ruby, SQL, C"
2012,"JavaScript, CSS, Python, SQL, HTML5, coldfusion"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, Python"
2012,"CSS, Python, HTML5"
2012,"SQL, C#"
2012,"Java, JavaScript, PHP"
2012,"JavaScript, CSS, PHP, HTML5"
2012,
2012,C#
2012,"Java, PHP, Python, Ruby, SQL"
2012,"Java, SQL"
2012,"Java, C"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, C#, C++, C, Perl, HTML5"
2012,"CSS, PHP, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, SQL"
2012,"Python, R"
2012,"Java, C"
2012,JavaScript
2012,"Java, SQL, C#, C++"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, Objective-C, C++, C"
2012,"SQL, C#"
2012,"Java, SQL, Perl"
2012,"PHP, SQL, C#, .NET, AutoIT"
2012,"JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,"CSS, SQL, C#, HTML5, VB.NET"
2012,"Java, JavaScript, CSS, Python, SQL, C#"
2012,"CSS, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5, ASP.Net"
2012,C#
2012,"Java, JavaScript, CSS, SQL, C#, C++, HTML5"
2012,"Java, JavaScript, CSS, Ruby, SQL, C"
2012,
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, CSS, PHP, C++, HTML5"
2012,"Java, C++, C"
2012,"Python, C++, C"
2012,"Java, PHP, Objective-C, C++, C"
2012,
2012,C#
2012,"Java, JavaScript, CSS, SQL, C#, C++"
2012,"Java, Objective-C, C++, C"
2012,"Java, JavaScript, PHP, Python, SQL"
2012,"Java, CSS, PHP, Python, C++, HTML5, QML"
2012,"Python, Objective-C, C"
2012,C#
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,"SQL, C#"
2012,Python
2012,C#
2012,"Java, SQL, C"
2012,"C#, C++"
2012,"JavaScript, CSS, PHP, Python, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"SQL, C#"
2012,"C#, C++"
2012,"JavaScript, CSS, SQL, C#, VB.Net"
2012,"Java, CSS, SQL, C++, C"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C, HTML5"
2012,"Java, SQL"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, Ruby, HTML5"
2012,
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, Ruby, HTML5"
2012,"Java, Python, Objective-C, C++"
2012,
2012,
2012,"Java, Python, Objective-C, SQL, C++"
2012,"Java, CSS, Objective-C, SQL, C#, C++, C"
2012,
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, HTML5"
2012,
2012,"Java, CSS, SQL, C#, HTML5"
2012,"Java, C, Perl"
2012,"Java, Ruby, C++, C, Perl"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"CSS, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, C++, C, Perl, HTML5"
2012,"Java, JavaScript, CSS, Python, SQL, HTML5"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,CSS
2012,C
2012,"JavaScript, PHP, Python, SQL, HTML5"
2012,"JavaScript, C#"
2012,"Java, JavaScript, CSS, Python, SQL, actionscript, prolog"
2012,"CSS, Ruby, HTML5"
2012,"Java, C#"
2012,"SQL, C#"
2012,"JavaScript, PHP, Ruby, HTML5"
2012,"Java, C"
2012,"JavaScript, CSS, Ruby, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,Java
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C, HTML5"
2012,"Java, Python, C, Perl"
2012,
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, C#, C++"
2012,
2012,"Java, Python, C#, C++"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, C#"
2012,Java
2012,"JavaScript, CSS, PHP, Python, SQL, C#"
2012,"JavaScript, CSS, Python, SQL, HTML5"
2012,
2012,
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, C, HTML5"
2012,"Java, JavaScript"
2012,"SQL, C#, C++, C"
2012,"Java, PHP, Python, C++"
2012,"Java, JavaScript, SQL, C#, HTML5"
2012,Java
2012,"CSS, PHP, Python, SQL, HTML5"
2012,"JavaScript, CSS, Python, C++, C, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,Python
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, Android"
2012,
2012,
2012,"C++, C, Perl"
2012,"C#, C++, Delphi"
2012,
2012,
2012,
2012,"JavaScript, CSS, PHP, C#"
2012,"Java, C++, Haskell"
2012,
2012,Python
2012,"JavaScript, CSS, PHP, SQL, C#, C++, C"
2012,"Python, C++, C, Perl"
2012,"JavaScript, CSS, PHP, Python, Ruby, SQL, C#, HTML5"
2012,"Java, CSS, SQL"
2012,
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,"Python, Objective-C, Ruby, SQL, C++"
2012,"CSS, PHP, C#, Perl"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C#, C++, C, Perl, Scala, Clojure, Haskell"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,"C++, Matlab"
2012,"Java, JavaScript, CSS, PHP, Objective-C, Ruby, SQL, C#, HTML5"
2012,"Java, Objective-C, C#, C"
2012,
2012,"Java, Objective-C, C++"
2012,"Java, JavaScript"
2012,"PHP, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, SQL, HTML5, struts2"
2012,"Java, Python, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C#, HTML5"
2012,
2012,"JavaScript, CSS, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, PHP, C#, C++, HTML5"
2012,Java
2012,"JavaScript, CSS, SQL, C#, Delphi, VB.NET"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"PHP, C++"
2012,"Java, Ruby, SQL"
2012,C#
2012,"SQL, C++, Delphi,COBOL,VBScript"
2012,"Java, SQL"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, SQL"
2012,"CSS, SQL, C#, HTML5"
2012,"PHP, Ruby"
2012,"JavaScript, CSS, SQL, C#"
2012,
2012,"JavaScript, CSS, PHP, Ruby, SQL, C++, C, HTML5"
2012,"Java, Objective-C"
2012,"JavaScript, Perl"
2012,"Java, CSS, PHP, Ruby, SQL, Perl, HTML5"
2012,"Python, Objective-C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,"JavaScript, CSS, PHP, SQL, C#, C++, HTML5, VB.Net"
2012,
2012,
2012,
2012,"JavaScript, CSS, C#"
2012,
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C++"
2012,"Java, JavaScript, CSS, Objective-C, SQL"
2012,Objective-C
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,Java
2012,"Java, JavaScript, Python, C++, C, Perl"
2012,"Java, SQL"
2012,Java
2012,"JavaScript, PHP, jQuery"
2012,"JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, PHP"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, Perl, HTML5, bash"
2012,PHP
2012,"SQL, C#"
2012,"CSS, SQL, C#, C++"
2012,"Java, JavaScript, PHP, Objective-C, SQL, C#, C++, C, Perl, HTML5, Lisp, Prolog, Perl"
2012,"JavaScript, CSS, PHP, Python, SQL, C#"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, HTML5"
2012,
2012,C#
2012,"Java, JavaScript, CSS, C#, C++, C"
2012,"Java, Python, SQL"
2012,"SQL, C#, C++"
2012,"JavaScript, C"
2012,"Java, SQL, C#, C++"
2012,
2012,Objective-C
2012,
2012,"JavaScript, CSS, HTML5"
2012,"JavaScript, PHP, Python, C++, C, HTML5, R"
2012,
2012,"Java, PHP, Python"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, Objective-C, Ruby, SQL, HTML5"
2012,"CSS, PHP, Python, Objective-C, C#, C, HTML5"
2012,"JavaScript, PHP, Python, SQL, C#, C, haskell"
2012,"JavaScript, PHP, Objective-C, SQL, C++, C, Perl, HTML5"
2012,"CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, C#, HTML5"
2012,"JavaScript, Objective-C, C, Max MSP"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, C#, C, HTML5"
2012,"Java, C"
2012,"Java, Python, Objective-C, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,HTML5
2012,"Java, JavaScript, CSS, PHP"
2012,"Java, PHP, Ruby"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C++, C, HTML5, prolog scheme x86 asm"
2012,C#
2012,"JavaScript, CSS, PHP, Python, SQL, Perl"
2012,"Java, JavaScript, SQL, C#, C++, C"
2012,"JavaScript, Python, C"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C, HTML5, To many to count"
2012,"Java, JavaScript, C++, C, HTML5"
2012,
2012,"Java, JavaScript, CSS, SQL, Perl"
2012,Java
2012,"Java, JavaScript, Objective-C, SQL, C#, HTML5"
2012,
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5, Action Script 3.0"
2012,"JavaScript, Python, C++"
2012,"JavaScript, CSS, HTML5"
2012,"Java, Python, SQL, Perl"
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, Python, SQL, C#, HTML5"
2012,"Python, C++"
2012,"Java, JavaScript, CSS, Ruby, SQL, HTML5"
2012,Java
2012,
2012,"Java, JavaScript, PHP"
2012,"Java, JavaScript, CSS"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++"
2012,"JavaScript, CSS, PHP, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5, Delphi, PL/SQL"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, HTML5"
2012,
2012,"Java, JavaScript, CSS, SQL"
2012,
2012,"Java, JavaScript, Objective-C, Ruby, C, Perl, HTML5"
2012,"JavaScript, CSS, C#, HTML5"
2012,"Java, JavaScript, SQL"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, C#, HTML5"
2012,"SQL, C#, Visual Basic"
2012,C#
2012,
2012,"SQL, C#, VFP, VB6"
2012,"Python, Ruby"
2012,
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, HTML5, R"
2012,"Java, JavaScript, CSS, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, C++, HTML5, Groovy"
2012,
2012,"Java, Python, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"SQL, C#"
2012,"Java, CSS, SQL"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C++, C, ActionScript"
2012,"Java, JavaScript, CSS, Ruby, HTML5, Scala, Groovy"
2012,"Java, Objective-C, SQL"
2012,"Java, C++, C"
2012,"JavaScript, CSS, PHP, Python, SQL, Perl"
2012,"Java, SQL"
2012,"Java, JavaScript, HTML5"
2012,"C#, C++"
2012,"Java, SQL, ColdFusion"
2012,C#
2012,
2012,"Java, CSS, PHP, SQL, Groovy"
2012,"Perl, bash"
2012,Java
2012,"Python, C++, C, Perl"
2012,"JavaScript, CSS, Python, HTML5"
2012,"Java, Python, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, PHP, Objective-C, C++, C, Cocoa"
2012,"Python, C#, C++, Perl"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C"
2012,"Java, Ruby, scala"
2012,
2012,"JavaScript, CSS, SQL, C#, ASP"
2012,"JavaScript, CSS, HTML5"
2012,"CSS, Python, C, HTML5, shell"
2012,"JavaScript, CSS, Python, SQL, HTML5, Haskell"
2012,"Java, JavaScript, PHP, Python, C++, C"
2012,"Java, JavaScript, C#"
2012,"JavaScript, CSS, Ruby, SQL, C#, C++, C, HTML5"
