Year,Which of the following languages or technologies have you used significantly in the past year?
2014,"JavaScript, PHP, SQL"
2014,"SQL, bash scripting"
2014,SQL
2014,"C#, Java, SQL"
2014,"JavaScript, Node.js, Python, SQL"
2014,"C#, SQL, VB"
2014,Java
2014,"C#, JavaScript, SQL, TypedScript"
2014,"C#, SQL"
2014,"JavaScript, Objective-C, PHP"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, Java, Python, Ruby"
2014,"C, Node.js, Python"
2014,"C++, C#, JavaScript, Node.js, PHP, Python, SQL"
2014,"C, C++, C#, Java, Python, SQL"
2014,"C, C#, JavaScript, Node.js, SQL"
2014,"C++, PHP"
2014,"C++, Java, JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript, Python, Groovy"
2014,"C++, JavaScript, PHP, Python, SQL, HTML"
2014,"C++, JavaScript, Ruby, SQL"
2014,"C#, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"C, C++"
2014,"C, C++, Java"
2014,"JavaScript, Python, SQL"
2014,"C++, Java, JavaScript, PHP, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,C#
2014,"Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,VB.Net
2014,"Java, JavaScript, PHP, SQL, web services like SOAP"
2014,"JavaScript, PHP"
2014,"C++, Java, Node.js, Scala"
2014,"C#, Java"
2014,"C#, JavaScript, Node.js, Actionscript 3"
2014,"C#, JavaScript, Node.js, PHP"
2014,"C#, Objective-C, Python"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Ruby"
2014,"Java, JavaScript, jQuery"
2014,"Java, JavaScript, Python, SQL, Lua"
2014,"C, C++, C#, Java, JavaScript, PHP, Python, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, PHP, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, Java, Python, SQL"
2014,"C, C++, C#, Java, JavaScript, PHP, Python, Haskell"
2014,"Java, Python"
2014,"C#, JavaScript, SQL"
2014,"C, C++, C#, JavaScript, SQL"
2014,"C#, Java, Ruby, SQL, Scala"
2014,"C#, PHP"
2014,"C#, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++, C#"
2014,Java
2014,"C#, JavaScript, SQL"
2014,"C, JavaScript, PHP, shellscript"
2014,"C, Python, SQL, Racket, Smalltalk, Bash"
2014,JavaScript
2014,"Java, PHP"
2014,Ruby
2014,"C++, Java, SQL"
2014,"Java, JavaScript, Python"
2014,"C#, Java, JavaScript, Node.js"
2014,"C#, Java, JavaScript, Objective-C, Python, SQL, Scala"
2014,"C, Java"
2014,"C#, Java, SQL, VB.NET"
2014,"C#, JavaScript, SQL"
2014,"C, C++, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"C, C++, Java, JavaScript, PHP, Python, SQL"
2014,"C#, JavaScript"
2014,Java
2014,"C++, Python"
2014,"Java, JavaScript, PHP, jQuery"
2014,"C#, SQL, VB.NET"
2014,"Java, JavaScript"
2014,"C++, PHP, SQL"
2014,php
2014,"C#, Java, SQL"
2014,"C#, Java, JavaScript, Node.js"
2014,"JavaScript, PHP"
2014,"C, C++, Python"
2014,"C#, JavaScript, SQL"
2014,"PHP, Python, SQL"
2014,"JavaScript, PHP, SQL, Delphi"
2014,"JavaScript, Python, SQL"
2014,"C#, JavaScript"
2014,"JavaScript, PHP, SQL"
2014,Delphi
2014,"JavaScript, Node.js, Python, SQL"
2014,"C#, Java, JavaScript"
2014,"C, Java, Python"
2014,"Java, JavaScript, SQL"
2014,"C#, SQL"
2014,"Java, JavaScript, Python, SQL, ABAP"
2014,"JavaScript, PHP"
2014,"C#, Java, JavaScript, Node.js, Objective-C, PHP, SQL, Elastic Search"
2014,"JavaScript, SQL, microstrategy"
2014,"Java, JavaScript, SQL"
2014,"C++, JavaScript, Node.js, clojure"
2014,"C#, JavaScript, SQL"
2014,"C++, Objective-C"
2014,"C#, Objective-C, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, SQL, Erlang"
2014,"JavaScript, Node.js, Ruby, SQL"
2014,"Java, Scala"
2014,"C, C++, C#, SQL"
2014,"Python, SQL"
2014,"JavaScript, Objective-C, SQL, VB.Net"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, Python"
2014,"Java, SQL"
2014,"C#, JavaScript, Node.js, SQL, SSIS, classic asp, VB"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript"
2014,"Java, JavaScript"
2014,"C#, Java, Verilog"
2014,"JavaScript, PHP, SQL"
2014,"C#, SQL"
2014,"C#, Java, JavaScript"
2014,"C#, Java, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, SQL, Groovy"
2014,"C, C#, Java, JavaScript, Python, Ruby, SQL"
2014,Java
2014,"C++, C#, JavaScript, Objective-C, PHP, Python, Visual Basic, Layla"
2014,"Java, PHP, SQL"
2014,C++
2014,"C#, JavaScript, SQL, VB.NET"
2014,"C, Java, PHP, Python, Ruby"
2014,"C, C++, C#, Java, JavaScript, nosql"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"Java, JavaScript, Node.js, PHP, Python, SQL, actionscript2, 3"
2014,Java
2014,"C, Java, Objective-C, Python, Scala, but still in learning phase"
2014,"JavaScript, Python, Bash"
2014,"JavaScript, Node.js, PHP, Python"
2014,"C#, Java, JavaScript, SQL"
2014,Java
2014,"Python, Ruby"
2014,C#
2014,"C#, Java, JavaScript, PHP, Python, SQL"
2014,"JavaScript, Node.js, PHP, Ruby"
2014,"Java, SQL"
2014,"C#, SQL, WPF"
2014,"PHP, Python, Ruby, SQL"
2014,"C#, SQL"
2014,"Java, JavaScript, Ruby"
2014,"C, C++"
2014,"Ruby, SQL"
2014,"C#, Java, JavaScript, Ruby"
2014,"Java, JavaScript, PHP, SQL"
2014,"C, C#, PowerShell"
2014,"C#, JavaScript"
2014,"Java, JavaScript, Node.js, SQL"
2014,"PHP, Python, SQL"
2014,"Java, SQL"
2014,"C, Python, SQL, RyuQ, Erlang, Guile/Scheme, Haskell"
2014,"JavaScript, Python"
2014,"C#, JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, C++, C#, JavaScript, SQL"
2014,"C, C++, Objective-C, SQL"
2014,"PHP, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C, C++, Java, Objective-C"
2014,"C#, VB6"
2014,"JavaScript, PHP, SQL"
2014,"Java, JavaScript"
2014,"C#, Java"
2014,"C#, JavaScript, Objective-C, SQL"
2014,"Java, JavaScript, Node.js, SQL"
2014,"Objective-C, Perl"
2014,"C, C++, Java, PHP, Perl, CLISP"
2014,JavaScript
2014,"JavaScript, Python"
2014,"Java, Scala"
2014,"C#, Java, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, SQL, Talend ETL"
2014,"Java, JavaScript, SQL"
2014,"C, C++, C#, Java, JavaScript, SQL, Scala, bash"
2014,"C, JavaScript, PHP, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, SQL"
2014,"JavaScript, Python, Ruby, SQL"
2014,"C++, Java, PHP, Ruby, SQL"
2014,Objective-C
2014,"Java, SQL"
2014,"JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript, jquery, xsl, xml"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript"
2014,"C++, C#, Java, JavaScript, SQL"
2014,"C, C++, JavaScript, PHP, bash"
2014,"Java, Objective-C, PHP, SQL"
2014,"JavaScript, PHP, Python, SQL, Perl"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, Python"
2014,"C, C++"
2014,"Java, Objective-C, Python"
2014,"C, C++"
2014,"C++, JavaScript, Python"
2014,"JavaScript, Objective-C, PHP, SQL"
2014,"C, C++, C#, Java, JavaScript, PHP, SQL"
2014,"Java, Python"
2014,"C++, Java, Python"
2014,Java
2014,"C, C++, C#"
2014,"PHP, Go, MongoDB"
2014,"C#, JavaScript"
2014,"C, JavaScript, PHP, SQL"
2014,Objective-C
2014,Java
2014,"Java, JavaScript, PHP, SQL"
2014,"C#, Java, JavaScript, Objective-C, SQL"
2014,"C, Python, SQL"
2014,"C#, SQL"
2014,"Java, Python, SQL"
2014,"C#, SQL, JQuery"
2014,"JavaScript, PHP, SQL"
2014,"C++, JavaScript, Node.js, SQL"
2014,Java
2014,"JavaScript, PHP, Ruby, SQL"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,C++
2014,"JavaScript, PHP"
2014,C#
2014,"C, C++, Java, SQL"
2014,"Java, JavaScript, SQL, jsf"
2014,"C#, JavaScript, Node.js, Ruby, SQL"
2014,"JavaScript, Python, SQL"
2014,"C, Java"
2014,"C#, JavaScript"
2014,"JavaScript, Objective-C, PHP, SQL"
2014,"PHP, SQL"
2014,"JavaScript, Ruby, CoffeeScript"
2014,"C, C++, Java, JavaScript"
2014,"C, C++, JavaScript, Objective-C, PHP, SQL"
2014,Objective-C
2014,Scripting
2014,"C, Java, Objective-C, SQL"
2014,"C, C#, Java, JavaScript, SQL"
2014,Java
2014,"C, Objective-C, PHP, Ruby, SQL"
2014,"C++, JavaScript, Node.js, PHP, SQL"
2014,"Java, JavaScript, Python, SQL"
2014,"C#, JavaScript"
2014,"Java, SQL"
2014,C++
2014,"C, C++, JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,Java
2014,"C++, Objective-C"
2014,SQL
2014,"C, C++, Objective-C, SQL"
2014,"Java, JavaScript, Node.js, SQL, Perl, JQuery, Velocity"
2014,"Java, JavaScript, Node.js, SQL"
2014,"Java, JavaScript, PHP, Ruby, SQL"
2014,"JavaScript, SQL"
2014,"Java, JavaScript, PHP, Ruby"
2014,"C, JavaScript, Python, Go"
2014,"C#, SQL, T-SQL"
2014,"C, C++, C#, JavaScript, PHP"
2014,"Java, JavaScript, SQL"
2014,"C, C#, JavaScript, Objective-C, Python, SQL, Perl"
2014,"C++, C#, JavaScript"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, C++, C#, Ruby, SQL"
2014,"C, C++, Java, SQL"
2014,"Java, JavaScript, PHP, PERL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, JavaScript, Python, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,C#
2014,"Java, JavaScript, Node.js, PHP, SQL"
2014,"C++, C#"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, PHP, Ruby, SQL"
2014,"Java, Node.js"
2014,"C, C++, Python"
2014,"C++, C#, JavaScript, PHP, Python, SQL"
2014,"JavaScript, Python, Ruby, SQL, Groovy"
2014,"JavaScript, Node.js, PHP, Python, SQL"
2014,"C, Java"
2014,"JavaScript, Node.js, Python, Ruby"
2014,"Java, JavaScript, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, AngularJS"
2014,JavaScript
2014,"Java, PHP, SQL"
2014,"Java, Objective-C"
2014,"Java, JavaScript, Objective-C, Python, Ruby, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, Ruby, SQL"
2014,"Java, SQL"
2014,"C, C++, JavaScript, PHP, Ruby"
2014,"C++, Python"
2014,"C, C#, JavaScript, SQL, Perl"
2014,"JavaScript, Ruby"
2014,"JavaScript, Python, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Java, JavaScript, Scala"
2014,"Java, Scala"
2014,"C#, JavaScript, SQL"
2014,Java
2014,"C, C++, JavaScript, Python"
2014,"C++, Python"
2014,Objective-C
2014,"C#, JavaScript, Node.js, SQL"
2014,"C++, C#, Java, JavaScript, Objective-C, Python, SQL"
2014,Ruby
2014,"Java, JavaScript, PHP, SQL"
2014,"JavaScript, Node.js, Ruby, SQL, NoSQL (Redis, MongoDB)"
2014,"C, C++, JavaScript, PHP, Python, Ruby, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C#, PHP, SQL"
2014,"Java, JavaScript, PHP, Python, SQL"
2014,"C#, Java, JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Node.js, SQL"
2014,"C, C++, C#, Java, Objective-C, SQL"
2014,"Objective-C, Python"
2014,"C#, JavaScript, SQL"
2014,PHP
2014,"C++, Java, PHP, SQL"
2014,"C#, JavaScript, SQL, CSS, SVG"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, SQL, PowerShell"
2014,"C++, Python, SQL"
2014,"C, C++, C#, Java, JavaScript, Node.js, PHP, SQL"
2014,C#
2014,"C, C++, C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++, JavaScript"
2014,"C#, JavaScript, PHP, SQL"
2014,C
2014,"C#, Java, JavaScript, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Python, SQL"
2014,"Python, Go"
2014,C#
2014,"C++, Java, JavaScript, PHP, SQL, Gradle, UML, Actionscript"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C, C#, Objective-C"
2014,"C#, JavaScript"
2014,"Java, PHP, SQL"
2014,"Java, JavaScript"
2014,"C, C++, Java, Python, SQL"
2014,"Java, JavaScript, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,Java
2014,"Java, JavaScript"
2014,"Python, Ruby, R"
2014,"Java, VBA"
2014,"Java, Python"
2014,"JavaScript, Objective-C, PHP, SQL"
2014,"Java, JavaScript"
2014,"C, C++, C#, Java, Objective-C, Ruby"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Node.js"
2014,"C#, Java"
2014,"PHP, SQL"
2014,"Java, Objective-C, Python, SQL"
2014,"JavaScript, PHP, Python, SQL, BASIC"
2014,"Java, SQL, Hadoop, Redis, Storm"
2014,"C, C++, Node.js"
2014,"C#, JavaScript, SQL, extjs"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Objective-C, SQL, VB.NET"
2014,"C++, C#, Java, PHP, SQL, Android"
2014,"Java, JavaScript, PHP, Ruby, TypoScript"
2014,"C#, SQL"
2014,"JavaScript, PHP, SQL, redis"
2014,"JavaScript, CSS, HTML, ActionScript, Flash"
2014,"Ruby, SQL"
2014,"Java, SQL, Cql"
2014,"C, C++, JavaScript, Ruby"
2014,Java
2014,"Java, PHP"
2014,"C#, JavaScript, SQL"
2014,"C, JavaScript, Node.js, Python, Ruby, SQL"
2014,"JavaScript, Ruby"
2014,"C++, Java, PHP, SQL"
2014,"JavaScript, Ruby"
2014,"C, Objective-C"
2014,"JavaScript, Node.js, Python, SQL"
2014,"C++, Python"
2014,"Java, JavaScript, PHP, SQL"
2014,"C#, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, Objective-C, PHP, SQL"
2014,"C#, JavaScript"
2014,"JavaScript, PHP, Python, SQL"
2014,"C++, Objective-C"
2014,"Java, JavaScript, Node.js, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, Node.js, SQL"
2014,"Java, JavaScript"
2014,C#
2014,"C, JavaScript, PHP, SQL"
2014,"Java, JavaScript, PHP, SQL, TCL"
2014,"C, C++"
2014,"C#, Java, JavaScript, Objective-C, Python, SQL"
2014,"Java, JavaScript, SQL"
2014,"C++, C#, Java, Objective-C"
2014,"C, Java, JavaScript, Objective-C, PHP, SQL, jQuery,html"
2014,"JavaScript, PHP, Python"
2014,"C, Java, Objective-C"
2014,"JavaScript, google maps api"
2014,"SQL, VB.Net"
2014,"SQL, CSS3 HTML5"
2014,"C, Java, SQL"
2014,Java
2014,"C#, JavaScript, Razor"
2014,Java
2014,"C++, Java, Python, SQL"
2014,"C, Java, JavaScript, Objective-C, PHP"
2014,"C, C++, Java, Objective-C, Python"
2014,"Java, JavaScript, Objective-C"
2014,"C#, SQL"
2014,Python
2014,"Java, JavaScript, SQL"
2014,"JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL"
2014,"C, JavaScript, Node.js, PHP, Vala"
2014,"C++, Python"
2014,"C#, JavaScript, SQL"
2014,JavaScript
2014,"C++, Java, SQL"
2014,"JavaScript, Python, matlab"
2014,"C, Python, Ruby"
2014,"C++, JavaScript, PHP, SQL"
2014,C#
2014,"C++, Java, JavaScript"
2014,"C++, Java"
2014,"C#, Java, JavaScript, Python, Ruby, SQL, Perl"
2014,"C++, JavaScript, PHP, SQL, I wrote an api server in LoLcode"
2014,"C#, JavaScript, Objective-C, PHP, SQL"
2014,"C, Python, SQL"
2014,"C, C++, JavaScript, Python"
2014,"C#, Java, JavaScript, SQL"
2014,"C, C++, C#, JavaScript, SQL"
2014,"Python, OCaml"
2014,"JavaScript, PHP, Python, SQL"
2014,"C++, Objective-C"
2014,"C, Java, Python"
2014,JavaScript
2014,"C++, C#, Node.js, SQL"
2014,"JavaScript, html,jquery,css,responsive web design,adobe cq5"
2014,"C#, Java"
2014,"Java, JavaScript, SQL"
2014,"C#, Java, SQL"
2014,"JavaScript, Objective-C"
2014,"Java, JavaScript, SQL"
2014,"SQL, scala"
2014,"C++, C#, Visual Basic"
2014,"C#, JavaScript, SQL, KnockoutJS"
2014,"C, Java, groovy"
2014,"C++, Python, bash"
2014,"C++, C#, Python, LabVIEW"
2014,"C, C++, Java, JavaScript, Node.js, Ruby, SQL"
2014,C#
2014,"JavaScript, Objective-C, PHP, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,Java
2014,"Java, SQL"
2014,R
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, Node.js, PHP, SQL"
2014,"C++, Java, JavaScript, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C++, Java, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++, C#, Java, SQL"
2014,"PHP, Python, SQL"
2014,"Java, JavaScript"
2014,"Python, R"
2014,"C#, JavaScript, PHP, SQL"
2014,"JavaScript, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, PHP, Python, SQL, TypeScript, Haxe"
2014,"Java, JavaScript, SQL"
2014,"C#, Java, Objective-C"
2014,"C, Java, JavaScript, Python, SQL"
2014,"C, C++, Java, Objective-C, Ruby"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C, C++, Objective-C, Python"
2014,"C#, Java, JavaScript, Objective-C, SQL, Android"
2014,"Java, JavaScript, SQL"
2014,Objective-C
2014,VB.NET
2014,Java
2014,"C#, Java, PHP, Python, SQL"
2014,"JavaScript, R"
2014,"JavaScript, PHP, SQL"
2014,Java
2014,"Java, JavaScript, Node.js, SQL"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"C, Java, Python, Haskell"
2014,"C#, JavaScript, SQL, powershell"
2014,"C, C++, Objective-C, PHP, SQL"
2014,"JavaScript, PHP, Python, SQL"
2014,"C, C++, Python"
2014,"C#, JavaScript, SQL"
2014,"C, C#, JavaScript, Objective-C, PHP, SQL"
2014,"C#, JavaScript, TypeScript"
2014,"JavaScript, PHP"
2014,"C#, JavaScript, SQL"
2014,C
2014,"C#, NAnt, PowerShell"
2014,"C++, bash shell"
2014,"C, C++, Java, verilog, system-verilog"
2014,C#
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Node.js, SQL"
2014,"Java, JavaScript, Ruby, SQL, Go, Dart"
2014,"C#, JavaScript, Ruby, SQL"
2014,Java
2014,"C, C++, C#"
2014,Python
2014,Python
2014,"C, C++, C#"
2014,"C++, C#, JavaScript, F#"
2014,"C, C++, Java, cuda"
2014,"C++, SQL"
2014,"C#, PHP"
2014,"C++, C#, Java, Objective-C, PHP, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript"
2014,"JavaScript, PHP, SQL"
2014,"Java, Objective-C"
2014,"C, JavaScript, Node.js, PHP, Python, SQL, Haskell"
2014,"C, C++, C#"
2014,"C++, C#, JavaScript"
2014,"C++, JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript, Node.js"
2014,"C#, JavaScript"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, PHP"
2014,"Java, Objective-C, PHP"
2014,"Java, JavaScript, Python"
2014,"JavaScript, PHP, SQL, MivaScript"
2014,"C#, JavaScript, PHP, SQL"
2014,"Java, JavaScript, SQL, ColdFusion"
2014,"C, Objective-C, Python"
2014,"C#, PHP, SQL"
2014,Python
2014,"Java, PHP, SQL"
2014,"Java, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C++, Python"
2014,"C#, JavaScript, Scala"
2014,"C++, Java, JavaScript"
2014,"JavaScript, Python"
2014,"Java, JavaScript, PHP, ActionScript, Flex"
2014,"C, Java, scala"
2014,"C#, Ruby, SQL, puppet"
2014,"C, C++, Java"
2014,"JavaScript, Node.js"
2014,"C, JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, Node.js, Perl"
2014,"SQL, scripting"
2014,"Java, JavaScript, Objective-C, PHP, Python, Ruby, SQL"
2014,Java
2014,"C++, Java, JavaScript, PHP, Python, SQL, Google Apps Script"
2014,"C, Java"
2014,"C#, SQL, VB6, VB.NET"
2014,"Java, JavaScript, Node.js, Python"
2014,"Java, JavaScript, Objective-C"
2014,"Java, JavaScript, PHP, Python, SQL"
2014,"C#, JavaScript, PHP, SQL, Actionscript 2 and 3"
2014,"C#, Java, Python, SQL"
2014,"Java, Objective-C"
2014,"C, C++, C#, Java, PHP, SQL"
2014,"C++, Java, JavaScript, PHP, SQL"
2014,"C#, Java, JavaScript, Node.js"
2014,"C, Assembler, Lua"
2014,"C#, JavaScript"
2014,"JavaScript, Node.js"
2014,"JavaScript, Python"
2014,"Java, JavaScript, Python"
2014,"C++, R"
2014,"C, C++, Java, SQL"
2014,"JavaScript, Node.js"
2014,C#
2014,"Java, SQL"
2014,"C, C++, C#, Java, JavaScript, PHP, Python, SQL"
2014,"C#, Java, JavaScript, Objective-C, PHP, SQL"
2014,C#
2014,"Java, JavaScript, Python, Ruby, SQL"
2014,"C++, C#, Java, JavaScript, Objective-C, PHP, Python, Ruby, SQL"
2014,"JavaScript, Ruby, R"
2014,"C, JavaScript, Node.js, Objective-C, Ruby, SQL"
2014,Node.js
2014,"Java, Scala"
2014,"Java, JavaScript, Python, Ruby"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, Python, bash, shell"
2014,"C, C++, C#, JavaScript, SQL"
2014,Java
2014,"C#, JavaScript, Node.js, Python"
2014,"C++, Java, PHP, Python, Ruby, MATLAB"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"C, C++, Python"
2014,Java
2014,Adobe
2014,"C, Java, JavaScript, PHP, SQL"
2014,"C++, Java, Objective-C, Python"
2014,"C#, PHP, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, Node.js"
2014,"C, C++, C#, Java"
2014,"C, C++, C#, Java"
2014,"Java, JavaScript, VB"
2014,"Java, JavaScript"
2014,C++
2014,"C, C++, Java, JavaScript, PHP, SQL"
2014,"Java, JavaScript, SQL"
2014,"JavaScript, Node.js, SQL"
2014,"C, C++, Java, JavaScript, PHP, SQL"
2014,"C, C++, Python"
2014,"JavaScript, Ruby"
2014,"C++, Java"
2014,"C++, Java, Python"
2014,"Java, JavaScript, SQL, BPM"
2014,"C, C++, Java, Objective-C"
2014,C
2014,"JavaScript, Objective-C, Python"
2014,Objective-C
2014,"JavaScript, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Java, JavaScript, Objective-C, Python, SQL"
2014,C#
2014,"C, C++, Python"
2014,"C++, C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C, Java, JavaScript, Node.js, Python, Ruby, SQL"
2014,"JavaScript, PHP"
2014,"C, JavaScript, PHP, SQL"
2014,"C, C++, Java, SQL, PL/1"
2014,"Java, JavaScript, Python, Ruby, SQL, Scala"
2014,"Java, Python, Ruby"
2014,R
2014,"C, C++, Java, Python, Assembly"
2014,"JavaScript, Objective-C, PHP, SQL"
2014,"JavaScript, Node.js, PHP"
2014,Objective-C
2014,"C++, C#, Java, JavaScript, PHP, Python, SQL"
2014,"C#, Objective-C, Ruby"
2014,Java
2014,"C, JavaScript, Dart"
2014,"C++, C#, SQL"
2014,"C, C++, C#, Java, SQL"
2014,"C++, .ASP"
2014,"C, C++"
2014,"C, Python, VHDL"
2014,"C, Java, JavaScript, Python"
2014,"C++, C#, Java, JavaScript, Objective-C"
2014,"Java, JavaScript, Python, Ruby, SQL"
2014,"C#, JavaScript, SQL, Delphi/Pascal"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C++, Java, Python"
2014,"Java, JavaScript, PHP, SQL"
2014,"JavaScript, SQL, Scala"
2014,Java
2014,SQL
2014,"Java, Turing"
2014,"Java, JavaScript, PHP"
2014,"JavaScript, PHP, SQL, jQuery, CodeIgniter, Perl"
2014,VBA
2014,"C++, VB"
2014,"Java, JavaScript, Objective-C, PHP, SQL, ActionScript, JQuery"
2014,"C#, Java, JavaScript, PHP"
2014,"JavaScript, PHP, SQL, COBOL, REXX"
2014,"C++, C#, Java, Python"
2014,"JavaScript, Node.js, erlang"
2014,"C, C++, Java, JavaScript, Objective-C"
2014,"C#, JavaScript, TypeScript"
2014,"JavaScript, PHP, Python, SQL"
2014,"C, Objective-C"
2014,"HTML, CSS, SCSS"
2014,"C++, Java, JavaScript, PHP"
2014,Java
2014,"Java, JavaScript, Node.js"
2014,"C, C++, C#"
2014,"Java, JavaScript, Objective-C, Scala"
2014,"C++, Objective-C, PHP, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, Ada, SPARK"
2014,"C, C++, C#, Java, JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL"
2014,"Java, JavaScript, Python, SWI-Prolog"
2014,"Java, Python"
2014,"Java, Python"
2014,"C#, Java, SQL"
2014,"C, Java, Python"
2014,"C#, Java, JavaScript, SQL"
2014,"JavaScript, Node.js, Objective-C, Ruby, Scala"
2014,"C, C++, C#, Java, JavaScript, Python, SQL"
2014,"Ruby, SQL, PL/SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C++, C#, Java, JavaScript, PHP"
2014,"C++, C#"
2014,"C#, Java, SQL"
2014,"C, JavaScript, PHP, Python, SQL, Lua, Dart"
2014,"C#, Python"
2014,"JavaScript, Node.js, Python, SQL"
2014,"C++, C#, JavaScript, PHP"
2014,"Java, JavaScript, SQL"
2014,"C++, Java, JavaScript, perl"
2014,"C, C++, Python, LaTeX"
2014,"Tcl, Bash"
2014,Java
2014,Ruby
2014,"JavaScript, perl"
2014,"C++, C#, JavaScript, Node.js"
2014,"C++, Java, JavaScript, Python, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C, C++, C#, Python"
2014,"JavaScript, PHP"
2014,"C, C++, C#, Java, JavaScript, Python, SQL"
2014,"C, Java, JavaScript, PHP, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, Python, SQL"
2014,"C, C++, Python"
2014,F#
2014,"C++, C#, Java, JavaScript, Python, Ruby, SQL"
2014,C++
2014,"Python, SQL, shell"
2014,"C, JavaScript, Python, SQL"
2014,"JavaScript, Python"
2014,Java
2014,"JavaScript, PHP"
